gene_id,G85_A0,G85_B0,G85_C0,SD_SA,SD_SB,SD_SC,SLAD_SA,SLAD_SB,SLAD_SC,SD_LA,SD_LB,SD_LC,SLAD_LA,SLAD_LB,SLAD_LC,SD_GA,SD_GB,SD_GC,527LA,527LB,527LC,527SA,527SB,527SC,847LA,847LB,847LC,847SA,847SB,847SC,G85_D0,G85_E0,G85_F0,1066SA,1066SB,1066SC,1128SA,1128SB,1128SC,85A0b_2,85B0b,85C0b,1066LAb,1066LBb,1066LCb,1128LAb,1128LBb,1128LCb,G2432SA,G2432SB,G2432SC,G2434SA,G2434SB,G2434SC,G2468SA,G2468SB,G2468SC,G2432LA,G2432LB,G2432LC,G2434LA,G2434LB,G2434LC,G2468LA,G2468LB,G2468LC,G2300SA,G2300SB,G2300SC,G85SGSA,G85SGSB,G85SGSC,G2300LA,G2300LB,G2300LC,G85SGLA,G85SGLB,G85SGLC,G2529SA,G2529SB,G2529SC,G2529SGSA,G2529SGSB,G2529SGSC,G2529LA,G2529LB,G2529LC,G2529SGLA,G2529SGLB,G2529SGLC
YOR270C,14.5575,14.5278,14.5312,14.5943,14.5626,14.5701,14.5554,14.5098,14.5605,14.7724,14.8143,14.8083,14.7007,14.7337,14.7280,14.3722,14.6998,14.6739,14.6397,14.6086,14.7258,14.5427,14.4751,14.5081,14.6592,14.6717,14.6417,14.5085,14.5949,14.5067,14.4860,14.5119,14.5426,14.4111,14.4137,14.4338,14.3833,14.3886,14.4229,14.6271,14.5654,14.5747,14.5645,14.5537,14.5501,14.5336,14.4112,14.5972,14.5172,14.4383,14.4294,14.5649,14.5203,14.5169,14.5389,14.5766,14.6032,14.4137,14.5054,14.4453,14.5186,14.5817,14.5801,14.7110,14.6617,14.7355,14.5467,14.5848,14.5541,14.1765,14.1789,14.1022,14.6467,14.7053,14.5722,14.4095,14.4899,14.3444,14.5763,14.6018,14.5847,14.1896,14.1619,14.1356,14.7507,14.6953,14.6251,14.3225,14.2903,14.3147
YOR273C,10.5905,11.1659,11.0915,10.8744,11.3314,11.6875,10.7492,11.2979,11.7305,12.5689,12.5638,12.7786,11.5049,11.5925,11.6509,11.4752,12.3425,12.3369,11.9855,12.0972,12.3758,10.7861,10.8229,10.7317,11.8089,12.0631,12.1594,10.9145,11.7298,11.1452,11.3881,11.5169,11.1391,10.6773,10.4723,10.2752,11.2654,11.3585,11.2524,11.5465,11.4193,11.8874,11.6593,11.8091,11.3945,11.6358,11.5318,11.4754,11.7760,11.1305,11.8738,11.3663,11.4328,11.7550,10.7365,11.2002,12.0544,11.5307,11.2720,11.0817,12.6199,12.5927,12.4842,12.0452,12.1073,12.1749,11.1636,10.7766,10.8395,11.9616,11.8787,11.6956,12.6244,13.0383,12.5022,11.1813,11.0945,10.8982,10.6788,10.9301,10.9012,12.2077,12.1625,12.3114,12.5231,12.1539,11.7509,11.3440,10.8481,11.0111
YOR274W,9.6421,9.3723,9.5948,9.9808,9.8659,9.8098,9.9762,10.0170,10.0339,9.5178,9.4240,9.4717,10.1615,9.9514,10.0167,10.5602,9.3262,9.3656,9.8743,9.7675,9.5774,9.8664,9.8614,10.1690,9.8319,9.7298,9.7157,9.8841,9.9056,9.8324,10.0763,9.6933,9.6112,9.7729,9.9012,9.7392,9.7139,9.6394,9.6092,9.9289,9.7844,10.1403,9.5226,9.7074,9.7321,9.6721,9.8766,9.1662,9.6077,9.8701,9.6364,10.1256,10.0245,9.7034,10.1395,9.8173,9.7327,9.2921,9.6240,9.6285,8.9928,9.3878,9.7631,9.4282,9.5817,9.4427,9.7005,9.8068,9.7942,9.9869,9.8208,9.7423,9.8888,9.6424,10.1856,9.3677,9.5061,9.3292,10.1622,9.6391,9.8053,9.9057,9.7835,9.8086,9.0557,9.4025,9.6454,9.8676,9.6659,9.6905
YOR278W,10.8236,10.8055,10.8865,10.5763,10.6377,10.6460,10.5029,10.5639,10.5838,10.6386,10.4870,10.4953,10.8960,10.8123,10.9122,10.6507,10.5504,10.7215,10.6467,10.4749,10.4805,10.7077,10.6920,10.8242,10.7188,10.5255,10.4909,10.7504,10.7368,10.6430,10.8896,10.8953,10.9219,10.5723,10.5594,10.6006,10.5302,10.6286,10.4300,10.8085,10.8109,10.9185,10.4620,10.6034,10.4166,10.3033,10.5192,10.4399,10.6749,10.6491,10.6290,10.6485,10.6303,10.5705,10.5880,10.5421,10.4209,10.5889,10.6222,10.5352,10.5204,10.4553,10.5871,10.4145,10.5266,10.5228,10.5580,10.6840,10.7424,10.7035,10.6629,10.7697,10.4513,10.4141,10.5446,10.8957,10.9011,11.2349,10.5737,10.7178,10.7772,10.7391,10.6330,10.6833,10.4264,10.6913,10.6185,10.6460,10.6828,10.4866
YOR283W,12.1897,12.0895,12.1689,12.1362,12.0385,11.9792,12.3343,12.2583,12.1898,11.6603,11.6916,11.5411,13.1587,13.0648,12.9364,12.2659,11.5034,11.5590,11.9831,11.8536,11.7882,12.2219,12.2726,12.2887,11.9455,11.8280,11.8861,12.2783,12.0588,12.2002,12.0236,11.9413,12.0561,12.1446,12.1892,12.0986,12.0737,12.1117,12.0414,11.9452,11.8379,12.0456,11.9628,11.9751,11.9689,12.2316,12.1773,11.6210,11.6402,12.0194,11.7528,12.0784,12.0592,11.7192,12.1532,11.7195,11.4115,11.8232,12.0859,11.9354,11.7861,11.7309,12.0210,11.7867,11.8663,11.8109,12.0143,11.9719,12.0756,11.6028,11.2860,11.0681,11.8857,11.6635,12.1807,11.3893,11.3354,11.9410,12.2403,11.9427,12.1922,11.2510,11.3920,11.4060,11.4991,11.8548,11.8091,12.0459,11.9359,11.7169
YOR285W,13.7428,13.7248,13.7159,13.9055,13.8527,13.8731,13.7812,13.8228,13.9067,13.9934,13.9662,13.9824,14.4356,14.4596,14.4967,13.4500,13.9770,13.9176,14.1034,14.0233,14.1523,13.9969,13.9600,14.0249,14.0018,14.0414,14.0690,14.0150,14.0227,13.9655,13.7196,13.6743,13.7768,13.9739,13.9633,14.0260,14.0610,14.0919,14.0727,13.7310,13.8202,13.8078,14.0678,13.9840,13.9648,14.1397,14.1709,14.2104,14.2209,14.1888,14.2083,14.0177,14.0736,14.0619,13.5671,13.9149,13.9366,14.3871,14.4287,14.4078,14.2165,14.1681,14.1684,14.0001,13.9910,13.9413,13.8590,13.8645,13.8208,14.1555,14.1063,14.1542,13.8701,13.9957,13.7185,14.5228,14.5265,14.7022,13.9861,14.0093,13.9718,14.2440,14.2810,14.2052,13.9782,13.9227,13.8915,14.2943,14.4348,14.3517
YOR286W,12.7262,12.7718,12.8033,12.8745,12.8476,12.8689,12.8406,12.9402,12.8451,13.0310,13.0398,13.0970,12.8507,12.9461,13.0095,12.7994,12.9610,13.0751,12.7012,12.7578,12.5289,12.8592,12.8357,12.9993,12.7646,12.5338,12.6707,12.8453,12.8683,12.8618,12.6655,12.6019,12.7031,12.9299,12.9098,12.9538,12.9244,12.8861,12.8194,12.7555,12.7685,12.8873,12.7026,12.6907,12.6704,12.7492,12.7921,12.8196,12.8614,12.8929,12.9006,13.0562,12.9958,13.0693,12.6362,13.0396,12.9953,12.7492,12.7211,12.7565,12.8850,12.7983,12.9631,12.6833,12.6738,12.7596,12.8111,12.8349,12.8632,13.0279,12.9574,13.0299,12.6532,12.6856,12.7529,12.8927,12.7355,13.2171,12.7827,12.8671,12.8641,12.8672,12.8985,12.8753,12.5384,12.6116,12.6773,13.0816,12.9995,12.8114
YOR303W,14.7407,14.7723,14.7158,14.4569,14.5493,14.5546,14.6101,14.6964,14.6405,14.4866,14.5156,14.4948,14.6977,14.8233,14.8054,14.3889,14.6114,14.6024,14.1931,14.2298,14.3080,14.6889,14.6755,14.5814,14.1620,14.2232,14.2800,14.6840,14.6906,14.5863,14.6901,14.7204,14.7269,14.6690,14.6865,14.6960,14.7945,14.7251,14.7399,14.1923,14.2782,13.9527,14.2947,14.3241,14.2561,14.4128,14.1819,14.2744,14.3431,14.4671,14.4917,14.4461,14.5041,14.5149,14.5459,14.3135,14.1717,14.3283,14.4641,14.2213,14.1682,14.1636,14.1661,14.3153,14.3071,14.3377,14.6360,14.6205,14.6073,14.4717,14.4221,14.3751,14.2806,14.3281,14.2009,13.4336,13.4339,13.3647,14.6265,14.7014,14.6982,14.7135,14.6888,14.7561,14.4955,14.3941,14.0864,14.2726,14.2553,14.2081
YOR304W,10.1486,10.0023,10.1134,10.1895,10.1517,10.1127,10.4334,10.3533,10.3612,9.9729,10.0813,9.9311,10.6678,10.4264,10.4877,11.1637,9.5454,9.4498,10.5033,10.3113,10.4242,10.3229,10.3155,10.2940,10.3930,10.4554,10.3297,10.2367,10.1717,10.2997,10.3620,10.0056,10.1646,10.2490,10.2137,10.1123,10.2200,10.1592,10.1352,10.3980,10.3631,10.3876,10.3627,10.4561,10.5230,10.3394,10.5250,9.9878,10.1952,10.1880,10.1046,10.3598,10.1766,9.9958,10.5775,10.3422,10.1425,10.2198,10.2805,10.1715,10.2420,10.0133,10.2175,10.3956,10.4509,10.3477,9.9566,10.1050,10.1154,10.6476,10.6946,10.8487,10.4395,10.3656,10.7067,10.6176,10.5671,10.9064,10.1398,9.9672,10.2073,10.5523,10.6699,10.6198,10.3478,10.3788,10.5725,10.9580,10.9304,10.7159
YOR306C,9.4432,9.4696,9.4283,9.7518,9.5427,9.2061,9.3491,8.9341,9.0144,9.9131,10.0997,10.0735,9.1954,9.2853,9.5835,8.6482,9.9234,9.7139,9.9656,10.0000,10.1449,9.6123,9.4387,9.5304,9.8734,10.1739,10.1286,9.5014,9.5796,9.3303,9.5393,9.2862,9.4050,9.4467,9.4219,9.5366,8.9209,8.8185,8.9503,9.6862,9.5124,9.5232,9.5812,9.7259,9.6755,9.4498,9.1463,9.6738,8.6694,8.9327,8.9010,10.1524,10.1072,10.1002,9.3462,9.3242,9.3423,8.8726,9.0862,9.1228,9.8263,10.1749,10.2465,10.0492,9.9648,10.1995,9.3091,9.3868,9.3802,7.7675,7.6450,7.5979,9.8054,10.0190,9.4336,8.4079,8.6231,8.2931,10.0855,9.7541,9.5019,7.9006,7.6822,7.5804,10.1809,9.8445,9.7081,8.5066,8.7217,8.7790
YOR311C,13.2514,13.1964,13.1249,12.9183,12.8520,12.9227,12.8277,12.8998,12.8289,13.3342,13.5242,13.4746,13.2211,13.3913,13.4204,12.3271,13.4519,13.5371,13.1622,13.2253,13.3203,13.1018,13.0034,12.8981,13.1841,13.3875,13.2136,12.9863,13.2378,13.0597,13.0970,13.0969,13.1095,12.7979,12.7787,12.8722,12.8219,12.7882,12.8709,13.0643,12.7820,12.8061,12.9095,12.9468,12.8695,12.8416,12.4662,13.0316,12.6171,12.6421,12.6419,12.7050,12.7109,12.9232,12.9389,12.8773,12.8546,12.4986,12.6026,12.6847,13.0157,13.1814,13.0734,13.2804,13.1817,13.3256,12.9476,12.9145,12.8993,12.4354,12.4303,12.5371,12.9906,13.2167,12.6697,12.1646,12.2284,12.0602,12.9378,13.0664,12.8980,12.6021,12.5437,12.5452,13.4885,13.2376,13.1334,12.6508,12.7610,12.6986
YOR316C,12.2568,12.0509,11.9267,12.1529,12.2734,12.2566,12.1446,12.2661,12.2336,12.5204,12.7331,12.5480,12.7090,12.7139,12.6910,11.8080,12.7858,12.8411,12.1248,12.2220,12.4389,12.2531,12.3486,12.0328,12.0487,12.4121,12.5894,12.1426,12.3102,12.1955,12.1962,12.2133,12.1086,12.3799,12.3682,12.5071,12.5480,12.6030,12.4785,11.9373,11.8257,11.5346,12.3600,12.3440,12.4202,12.3294,11.7680,12.3455,12.1347,11.9700,12.1845,12.1045,12.2431,12.4290,12.1732,12.2872,12.3318,12.1209,12.2375,12.1196,12.6410,12.6958,12.5572,12.5208,12.3521,12.3816,12.2843,12.3762,12.4386,11.8225,12.0371,11.9695,12.5141,12.5296,11.9949,12.0188,12.1344,11.8649,12.2154,12.5261,12.3427,12.3055,12.1569,12.2755,12.3536,12.1584,12.3235,12.2888,12.3318,12.0939
YOR317W,13.2645,13.3504,13.3875,13.3763,13.3676,13.5083,13.4500,13.5338,13.4837,12.7502,12.7502,12.8342,13.0516,12.9532,12.8320,13.2786,13.3848,13.3521,12.9399,12.9768,13.1494,13.6729,13.6041,13.5197,13.0299,13.0598,13.2121,13.6071,13.5680,13.6268,13.4744,13.4369,13.4876,13.8624,13.8566,13.9081,13.7061,13.6799,13.8222,13.7259,13.4586,13.6672,13.1197,13.0938,13.1031,13.5504,13.3766,13.5322,13.7752,13.5822,13.8467,13.5292,13.6999,13.6204,13.8136,13.5228,13.7608,13.7540,13.7363,13.4894,13.1636,13.0961,13.1461,12.6440,12.7817,12.8058,13.7063,13.6786,13.7830,13.5004,13.6784,13.5937,13.1324,13.0993,13.2154,13.6394,13.5310,13.5245,13.6316,13.7357,13.6404,13.7893,13.7450,13.8238,13.1462,13.1559,13.2287,13.4629,13.2143,13.3302
YOR320C,11.5986,11.5922,11.6297,11.3398,11.4818,11.4901,11.3422,11.4694,11.4320,11.5355,11.1901,11.1767,11.2652,11.1769,11.0218,11.4649,10.9926,11.2260,11.4645,11.4610,11.5349,11.2800,11.2912,11.2410,11.4847,11.4655,11.4890,11.3522,11.1267,11.3518,11.6563,11.7691,11.8097,11.5030,11.5091,11.5007,11.6039,11.5890,11.4981,11.3681,11.3740,11.4619,11.5793,11.6160,11.4247,11.1215,11.2724,11.0373,11.3075,11.2204,11.3920,11.2630,11.4573,11.3245,11.4650,11.4571,11.4148,11.3214,11.2848,11.0787,11.5054,11.2358,11.4005,11.5034,11.5319,11.4652,11.4783,11.3943,11.5988,11.3115,11.2869,11.1799,11.5217,11.5291,11.5989,10.8718,10.9195,11.0732,11.5057,11.4904,11.5667,11.2466,11.3581,11.3867,11.4657,11.7385,11.5710,11.2539,11.5505,10.9867
YOR321W,11.0395,11.1395,11.1093,10.8132,10.8511,10.8821,10.3680,10.6373,10.6643,11.6572,11.9203,11.7788,11.3963,11.4022,11.4191,9.8704,11.3920,11.4098,11.3029,11.3480,11.5272,10.9892,10.8307,10.6441,11.2036,11.3671,11.3997,10.7549,11.0111,10.9052,10.6144,11.0086,11.0055,10.6894,10.6971,10.7368,10.8081,10.6633,10.8531,11.0101,10.9047,10.7846,11.2085,11.1667,11.0990,10.6995,10.4620,11.1219,10.6860,10.3595,10.6279,10.3404,10.6094,10.6408,10.5778,10.7914,11.1531,10.5671,10.5908,10.5760,11.2416,11.4649,11.1300,11.5834,11.4062,11.5705,11.1067,10.9961,11.0299,10.7565,11.1551,11.7241,11.2207,11.5201,10.9143,11.1951,11.1509,10.9497,10.9325,11.2098,10.8681,11.3837,11.1748,11.0922,11.7858,11.3687,11.1986,10.5442,10.6992,10.6615
YOR323C,13.1109,13.0733,13.1149,13.1663,13.0821,13.0720,13.1903,13.0987,13.1452,12.9136,12.8489,12.8223,12.2310,12.2643,12.2925,13.3682,12.6750,12.7019,13.2517,13.1398,13.1478,13.0525,13.1058,13.0252,13.2425,13.0504,13.1537,13.0678,12.9978,13.1185,13.0907,13.0195,13.0822,13.3226,13.3306,13.2062,13.1882,13.1885,13.1280,13.1979,13.2138,13.0962,13.3080,13.3792,13.3129,13.1943,13.1946,12.9486,13.2067,13.1971,13.1390,13.2889,13.3035,13.1301,13.3600,13.1851,13.1713,13.2526,13.2844,13.2268,13.4940,13.3070,13.4342,13.3120,13.2916,13.2453,13.1511,13.1378,13.0740,13.1751,13.0125,13.0550,13.2919,13.2294,13.4660,12.6906,12.7439,12.7626,13.1285,13.0095,13.1309,13.0751,13.0908,13.1277,13.1873,13.2250,13.1651,13.1438,13.0860,12.9875
YOR332W,14.1432,14.1137,14.1570,14.0952,14.0557,14.1471,14.3314,14.2972,14.3495,13.9428,14.0346,14.0001,14.3548,14.2318,14.1463,14.4145,13.7341,13.6607,14.1477,14.1224,14.0950,14.2683,14.2806,14.2297,14.1741,14.1434,14.1157,14.2211,14.1946,14.2941,14.3361,14.2927,14.2811,14.0896,14.1401,14.0872,14.0448,14.1502,14.1343,14.1215,14.1107,14.1204,14.1631,14.1966,14.2274,14.1732,14.1675,13.8955,14.2041,14.1927,14.2138,14.1879,14.1914,14.0951,14.3018,14.1600,14.1768,14.2014,14.1616,14.1789,14.1533,14.0877,14.0800,14.0868,14.0896,14.1349,14.0347,13.9730,14.0422,14.1964,14.2096,14.2221,14.0980,14.1182,14.2753,14.1777,14.0637,14.3925,13.9914,13.8778,14.0160,14.1192,14.1538,14.1142,14.1366,14.1987,14.1406,14.2949,14.2609,14.2362
YOR334W,9.7836,9.8985,9.8167,9.9255,9.6637,9.5411,9.8232,9.8338,9.7985,9.5549,9.3915,9.2439,10.1921,9.9180,9.9744,9.5455,9.6966,9.4118,9.8252,9.8508,9.8423,9.9696,9.9071,9.8137,9.6773,9.8864,9.7962,9.8128,9.9765,9.8255,9.5907,9.5926,9.5650,10.0424,10.0493,10.0094,9.8004,9.8153,9.9084,9.6610,9.6547,9.7019,10.0616,10.0192,9.9903,10.1209,9.7096,9.6340,9.3627,9.7018,9.4901,9.5453,9.6567,9.5951,9.6822,9.5960,9.3570,9.8549,9.7682,9.7941,9.7942,9.9691,10.0329,9.8075,9.7769,9.6799,9.9489,9.8565,9.7680,9.4912,9.4099,9.4604,9.9527,9.7787,9.8772,9.5289,9.5562,9.4084,10.0167,9.9969,9.9013,9.4184,9.3748,9.3928,9.7202,9.7742,9.4194,9.7162,9.5857,9.5137
YOR335C,14.2103,14.2309,14.1643,14.2281,14.1804,14.2006,14.1571,14.1478,14.1471,14.0197,13.9831,13.9772,13.9820,13.8986,13.9524,14.1446,14.1372,13.9931,14.0599,13.9943,13.9612,14.0331,14.0705,13.9885,14.0764,13.9263,13.9939,14.1124,14.1250,14.0417,14.2375,14.1825,14.2807,14.1030,14.0285,14.0947,13.9983,13.9717,14.0554,14.0076,13.8892,13.9606,13.9139,13.9229,14.0068,13.9305,13.8306,13.7343,13.9724,13.9907,14.0019,14.1076,14.0852,14.0830,14.1471,14.0259,13.9682,13.7587,13.8986,13.7986,13.9533,13.9474,14.0290,13.9723,14.0593,14.0613,14.1602,14.1831,14.2236,13.9090,13.8426,13.8360,13.9551,13.9818,14.0604,13.4006,13.4291,13.4577,14.1886,14.2487,14.2687,13.9054,13.9496,13.9690,14.0241,14.0859,14.1147,13.8877,13.9346,13.9042
YOR336W,11.3605,11.4249,11.4363,11.4330,11.4556,11.4752,11.2525,11.2529,11.2993,11.5693,11.5779,11.5006,11.6621,11.7142,11.7083,10.8605,11.4061,11.3115,11.4113,11.4415,11.5645,11.2928,11.2760,11.1368,11.3341,11.3809,11.3776,11.2463,11.3902,11.3282,11.2324,11.3214,11.3550,11.2778,11.2379,11.1336,11.3309,11.1698,11.2145,11.1090,11.2832,11.0204,11.4096,11.5100,11.3946,11.3177,11.1590,11.3698,11.1692,11.1539,11.1649,10.9443,11.1255,11.0799,11.1264,11.1103,11.2273,11.4309,11.3207,11.4031,11.4878,11.6123,11.5283,11.6367,11.5615,11.5322,11.5654,11.4870,11.5344,11.4595,11.5945,11.7674,11.4270,11.5897,11.2586,11.5243,11.4719,11.3086,11.5030,11.5274,11.4536,11.7006,11.6216,11.6166,11.6413,11.4788,11.3662,11.2636,11.3018,11.3479
YOR339C,6.6202,6.7212,6.4506,7.0228,6.9587,6.8465,7.8254,7.7155,7.9630,6.3039,6.6186,5.5629,6.5869,6.1380,6.6429,7.5380,6.5445,6.3781,6.6806,6.6278,6.4074,7.1322,7.2213,6.9840,6.5040,6.3780,6.4739,7.0473,6.7320,7.0311,6.8508,6.5430,6.6568,8.2762,8.3136,8.5969,9.0099,8.8243,8.8326,6.1624,6.2360,6.3989,7.2853,7.0128,6.9300,7.8634,7.2434,7.2603,7.2919,7.5329,7.4875,7.7861,7.7228,7.7115,7.5228,6.9256,6.5634,7.1641,7.2729,6.8241,6.9568,6.6341,7.0417,6.9321,6.6181,6.5813,6.5935,6.8025,6.7568,6.9260,6.6666,6.4198,6.7348,6.7698,7.0799,6.3478,6.4453,6.9339,7.0436,5.9580,6.7158,6.4267,6.9157,6.7289,5.9287,5.9680,6.1074,7.0335,7.0667,6.5183
YOR341W,13.9903,13.8504,13.8831,14.0132,14.0840,13.9250,14.0118,13.8843,13.9796,13.5530,13.4421,13.4771,13.5699,13.5315,13.5237,14.1889,13.7257,13.5522,13.8066,13.7949,13.6828,13.9455,14.0549,13.9780,13.8733,13.7718,13.7358,14.0381,13.9604,13.9571,13.9759,13.8127,13.9025,13.8751,13.8151,13.8073,13.6800,13.7074,13.7630,13.9535,13.8237,13.9363,13.5094,13.5996,13.6334,13.7288,13.6020,13.4460,13.8339,13.9670,13.7888,14.0955,13.9559,13.9392,14.0488,13.9456,13.7680,13.3761,13.3742,13.4507,13.4426,13.5702,13.5815,13.7333,13.7016,13.6724,14.0791,14.1500,14.1590,13.6975,13.6014,13.2936,13.7464,13.6027,13.7421,12.2021,12.2252,11.8577,14.0820,13.9300,14.0450,13.4424,13.2706,13.4867,13.4470,13.4947,13.8581,13.4210,13.3922,13.5580
YOR342C,11.4593,11.5304,11.8041,12.3875,12.1237,11.7516,12.5282,12.4447,12.4344,11.5493,11.4374,11.4138,12.1084,12.0484,11.8840,12.2047,11.4843,11.4589,12.0255,11.8820,11.8976,12.5340,12.5771,12.2750,11.7215,11.7960,11.7500,12.5627,12.3896,12.3336,11.6423,11.7252,11.4547,12.5110,12.5180,12.3708,12.3723,12.2409,12.3077,11.2737,11.6765,11.6111,12.2416,12.2846,12.2961,12.6029,12.2978,11.3315,11.1554,12.2318,11.5862,12.0233,11.9637,11.5769,11.4856,11.6154,10.3538,12.1676,12.5266,12.2132,11.8974,12.0679,12.1631,12.1501,12.2053,12.1561,12.1434,11.9182,11.9898,12.2460,11.7756,11.4186,12.1967,11.9556,12.3546,11.3146,11.2450,11.5752,12.5201,12.2880,12.4863,11.8063,11.9752,11.8792,11.1119,11.2557,11.7146,12.7060,12.4577,11.9812
YOR347C,9.7115,9.7739,9.7512,9.8967,9.8859,10.0780,9.8415,10.0759,9.9881,10.2660,10.4525,10.5311,10.7443,10.7400,10.7386,9.2513,10.5242,10.4217,10.1987,10.1949,10.6192,9.2899,9.1882,9.3212,10.2824,10.4615,10.6216,9.4297,9.5286,9.5105,9.7160,9.7508,9.6198,10.0573,10.1825,10.1345,10.1929,10.2107,10.3151,11.2063,11.3603,10.8290,10.4753,10.4694,10.4794,10.9877,10.7866,11.5796,11.4447,10.8769,11.4591,10.5097,10.7036,10.8562,9.9505,10.4984,11.2895,11.5642,11.4769,11.6516,11.3586,11.5076,11.2467,10.3198,10.1384,10.0625,9.7406,9.8088,9.7286,11.3425,11.8426,12.0386,10.5656,10.8316,10.2733,12.7555,12.6115,12.3436,9.8575,9.6698,9.4693,12.0507,11.7565,11.8090,10.9963,10.7241,10.3064,10.7003,11.2419,11.1499
YOR348C,8.7341,8.6795,8.5416,7.9710,7.7625,8.3235,8.6733,8.5120,8.2585,9.3670,9.7199,9.6875,13.4060,13.4557,13.4899,8.1124,8.6757,9.3927,7.3736,7.5414,7.6555,7.9336,7.8703,8.4597,7.2703,7.5734,7.3450,8.0196,8.1384,8.0950,7.5667,7.9830,8.5175,7.6143,7.5832,7.5096,8.2798,8.2925,8.1759,8.4588,8.5521,7.9660,7.6587,7.4124,7.6330,8.4923,8.1248,9.6890,12.0212,10.3296,10.8925,8.9890,8.7473,8.6999,8.4976,9.0491,8.6591,10.8361,11.2353,11.1311,8.2949,8.3294,8.4962,8.0350,7.8516,7.8905,8.1122,8.1380,8.4942,12.7634,13.3073,12.8895,7.7962,8.1208,7.5402,12.3927,12.6096,11.9411,8.0463,8.0075,7.8893,12.8112,12.4251,12.4717,7.9280,7.5829,7.5074,11.9635,11.8540,12.8876
YOR358W,9.4162,9.5944,9.5840,9.8558,9.8021,9.8092,9.8819,9.9352,9.9969,9.8086,9.9003,9.8287,9.1736,9.0670,9.1849,10.2124,9.5980,9.3649,9.5645,9.6634,9.5683,9.6991,9.7328,9.6722,9.7732,9.5313,9.5078,9.5551,9.6724,9.6989,9.5332,9.5283,9.5689,9.6923,9.7885,9.7548,9.8047,9.7953,9.7615,9.9630,9.8960,9.8706,9.6773,9.7690,9.7789,9.7806,9.7919,9.7019,9.9960,9.9824,10.0609,9.9317,10.0957,9.8855,9.9945,10.1039,10.1833,10.0053,10.0842,9.9475,10.1237,10.0515,10.1069,9.8883,9.5698,9.8645,9.6839,9.5822,9.7164,10.5224,10.5007,10.5331,9.7036,9.7477,9.9711,10.8839,10.8403,11.0186,9.5847,9.5906,9.6456,10.3233,10.3177,10.3531,9.5958,9.5670,9.6230,10.2952,10.2740,10.2302
YOR360C,11.8269,11.9452,11.9488,12.0877,11.7353,11.5070,11.8002,11.8640,11.4981,12.2687,12.2956,12.2173,13.5132,13.5272,13.3902,11.0510,12.3914,12.4202,11.9257,12.0151,12.1392,11.8718,11.7189,11.6632,11.8090,12.1202,12.0753,11.5186,11.8968,11.4776,11.5130,11.6240,11.4116,12.1765,12.2668,12.2924,11.9783,11.9421,11.9311,11.7288,11.8302,11.7281,12.1805,12.2041,12.1220,12.3954,11.9576,12.2251,11.3488,11.5281,11.5219,11.2713,11.4199,11.6473,11.3447,11.3949,11.3210,12.0166,12.2466,12.0192,11.8911,12.1661,12.2541,12.2768,12.3426,12.3384,12.0941,12.0646,11.8367,11.0825,11.0101,11.0803,12.2886,12.1741,11.7447,12.5039,12.5873,12.5386,12.4077,12.4710,12.1259,11.1975,11.2778,11.2675,12.3387,12.1466,12.0842,11.9856,12.0676,11.8756
YOR374W,14.2370,14.5390,14.6036,12.6594,12.6532,12.6685,13.2708,13.5625,13.3107,12.4544,12.4287,12.4682,14.2021,13.8964,13.8789,12.0354,13.0046,13.1381,11.7994,12.0488,12.2860,13.0967,12.9777,12.6624,11.6895,12.2090,11.9648,12.8820,13.1255,13.0524,13.4470,14.2067,14.4500,13.1844,13.1683,13.2183,13.2738,13.4232,13.4270,11.1835,12.2759,11.2243,12.8963,12.8274,12.9240,13.5717,13.1704,13.2784,14.1577,14.0019,14.3047,13.2101,13.6216,13.6371,12.3649,13.0994,13.5270,14.5857,14.6155,14.5173,14.1719,14.1825,14.1060,12.4484,12.2828,12.3992,13.1739,12.4804,12.5791,14.6404,14.6596,14.7370,13.0560,13.0277,12.4409,15.2307,15.2806,15.0728,12.6710,12.8430,12.6774,14.7714,14.8229,14.7389,12.3481,12.1797,11.5015,14.6785,14.5456,14.7530
YOR375C,14.9962,14.9856,15.0261,15.1511,15.1591,15.1437,15.1589,15.1745,15.1536,15.0233,15.0248,15.0237,14.8708,14.8580,14.8918,15.1024,15.0525,14.9583,15.0911,15.0917,15.0946,15.1555,15.1904,15.1434,15.0998,15.0923,15.0909,15.1884,15.1442,15.1579,14.8885,14.9461,15.0023,15.1181,15.1419,15.1152,15.1301,15.1570,15.1425,15.1639,15.0861,15.0891,15.0895,15.1033,15.1209,15.1013,15.0121,15.0068,15.1267,15.1313,15.1522,15.1483,15.1722,15.1695,15.1393,15.1841,15.1930,15.1352,15.1299,15.1095,15.1636,15.1452,15.1721,15.1066,15.0688,15.0676,15.1710,15.2154,15.1717,15.1679,15.1882,15.1570,15.1357,15.1100,15.0892,14.8294,14.8950,14.6836,15.1497,15.1594,15.1163,15.0946,15.0808,15.0853,15.1481,15.1676,15.1332,15.1994,15.1832,15.2011
