model_metabolite_id,primary_name,formula,charge,structure,structure_status,reason_code,status,source,review
s_3160,"phosphatidylethanolamine (1-18:0, 2-18:1)",C41H80NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3161,"phosphatidyl-L-serine (1-18:1, 2-18:1)",C42H78NO10P,0,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](N)C(=O)O)OC(=O)CCCCCCC/C=C\CCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3162,"phosphatidylethanolamine (1-18:1, 2-18:1)",C41H78NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3163,"phosphatidyl-L-serine (1-16:0, 2-16:1)",C38H72NO10P,0,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC[C@H](N)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3164,H+,H,1,[H+],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3165,carbon dioxide,CO2,0,O=C=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3166,"phosphatidylethanolamine (1-16:0, 2-16:1)",C37H72NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3167,"phosphatidyl-L-serine (1-16:1, 2-16:1)",C38H70NO10P,0,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC[C@H]([NH3+])C(=O)[O-])OC(=O)CCCCCCC/C=C\CCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3168,"phosphatidylethanolamine (1-16:1, 2-16:1)",C37H70NO8P,0,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3169,"phosphatidyl-L-serine (1-18:0, 2-16:1)",C40H76NO10P,0,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC[C@H](N)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3170,"phosphatidylethanolamine (1-18:0, 2-16:1)",C39H76NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3171,"phosphatidyl-L-serine (1-18:1, 2-16:1)",C40H74NO10P,0,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OC[C@H](N)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3172,"phosphatidylethanolamine (1-18:1, 2-16:1)",C39H74NO8P,0,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3173,"phosphatidyl-L-serine (1-16:0, 2-18:1)",C40H76NO10P,0,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC[C@H](N)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3174,"phosphatidylethanolamine (1-16:0, 2-18:1)",C39H76NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3175,"phosphatidyl-L-serine (1-16:1, 2-18:1)",C40H74NO10P,0,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](N)C(=O)O)OC(=O)CCCCCCC/C=C\CCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3176,"phosphatidylethanolamine (1-16:1, 2-18:1)",C39H74NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3177,"phosphatidyl-L-serine (1-18:0, 2-18:1)",C42H80NO10P,0,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC[C@H](N)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3178,"phosphatidylethanolamine (1-18:0, 2-18:1)",C41H80NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3179,"phosphatidyl-L-serine (1-18:1, 2-18:1)",C42H78NO10P,0,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](N)C(=O)O)OC(=O)CCCCCCC/C=C\CCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3180,"phosphatidylethanolamine (1-18:1, 2-18:1)",C41H78NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3181,"phosphatidylethanolamine (1-16:0, 2-16:1)",C37H72NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3182,S-adenosyl-L-methionine,C15H23N6O5S,1,C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3183,S-adenosyl-L-homocysteine,C14H20N6O5S,0,Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3184,"phosphatidyl-N-methylethanolamine (1-16:0, 2-16:1)",C38H74NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3185,"phosphatidylethanolamine (1-16:1, 2-16:1)",C37H70NO8P,0,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3186,"phosphatidyl-N-methylethanolamine (1-16:1, 2-16:1)",C38H72NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3187,"phosphatidylethanolamine (1-18:0, 2-16:1)",C39H76NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3188,"phosphatidyl-N-methylethanolamine (1-18:0, 2-16:1)",C40H78NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3189,"phosphatidylethanolamine (1-18:1, 2-16:1)",C39H74NO8P,0,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3190,"phosphatidyl-N-methylethanolamine (1-18:1, 2-16:1)",C40H76NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3191,"phosphatidylethanolamine (1-16:0, 2-18:1)",C39H76NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3192,"phosphatidyl-N-methylethanolamine (1-16:0, 2-18:1)",C40H78NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3193,"phosphatidylethanolamine (1-16:1, 2-18:1)",C39H74NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3194,"phosphatidyl-N-methylethanolamine (1-16:1, 2-18:1)",C40H76NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3195,"phosphatidylethanolamine (1-18:0, 2-18:1)",C41H80NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3196,"phosphatidyl-N-methylethanolamine (1-18:0, 2-18:1)",C42H82NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3197,"phosphatidylethanolamine (1-18:1, 2-18:1)",C41H78NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3198,"phosphatidyl-N-methylethanolamine (1-18:1, 2-18:1)",C42H80NO8P,0,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC)OC(=O)CCCCCCC/C=C\CCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3199,"phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-16:1)",C39H76NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3200,"phosphatidyl-N,N-dimethylethanolamine (1-16:1, 2-16:1)",C39H74NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3201,"phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-16:1)",C41H80NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3202,"phosphatidyl-N,N-dimethylethanolamine (1-18:1, 2-16:1)",C41H78NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3203,"phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:1)",C41H80NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3204,"phosphatidyl-N,N-dimethylethanolamine (1-16:1, 2-18:1)",C41H78NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3205,"phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:1)",C43H84NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3206,"phosphatidyl-N,N-dimethylethanolamine (1-18:1, 2-18:1)",C43H82NO8P,0,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3207,"phosphatidylcholine (1-16:0, 2-16:1)",C40H78NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3208,"phosphatidylcholine (1-16:1, 2-16:1)",C40H76NO8P,0,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3209,"phosphatidylcholine (1-18:0, 2-16:1)",C42H82NO8P,0,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3210,"phosphatidylcholine (1-18:1, 2-16:1)",C42H80NO8P,0,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3211,"phosphatidylcholine (1-16:0, 2-18:1)",C42H82NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3212,"phosphatidylcholine (1-16:1, 2-18:1)",C42H80NO8P,0,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3213,"phosphatidylcholine (1-18:0, 2-18:1)",C44H86NO8P,0,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3214,"phosphatidylcholine (1-18:1, 2-18:1)",C44H84NO8P,0,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3215,CDP,C9H12N3O11P2,-3,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3216,CDP-ethanolamine,C11H19N4O11P2,-1,NCCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3217,CDP-choline,C14H25N4O11P2,-1,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3218,glycerol 3-phosphate,C3H7O6P,-2,O=P(O)(O)OCC(O)CO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3219,CMP,C9H12N3O8P,-2,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3220,"3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-16:1)",C38H74O13P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3221,"3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:1, 2-16:1)",C38H72O13P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3222,"3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:0, 2-16:1)",C40H78O13P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3223,"3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:1, 2-16:1)",C40H76O13P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3224,"3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-18:1)",C40H78O13P2,0,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OC[C@@H](O)COP(=O)([O-])[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3225,"3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:1, 2-18:1)",C40H76O13P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3226,H2O,H2O,0,O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3227,"phosphatidylglycerol (1-16:0, 2-16:1)",C38H73O10P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3228,phosphate,HO4P,-2,O=P([O-])([O-])[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3229,"phosphatidylglycerol (1-16:1, 2-16:1)",C38H71O10P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3230,"phosphatidylglycerol (1-18:0, 2-16:1)",C40H77O10P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3231,"phosphatidylglycerol (1-18:1, 2-16:1)",C40H75O10P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3232,"phosphatidylglycerol (1-16:0, 2-18:1)",C40H77O10P,0,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3233,"phosphatidylglycerol (1-16:1, 2-18:1)",C40H75O10P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3234,"cardiolipin (1-16:0, 2-16:1, 3-16:0, 4-16:1)",C73H138O17P2,0,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3235,"cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1)",C73H136O17P2,0,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3236,"cardiolipin (1-16:0, 2-16:1, 3-18:0, 4-16:1)",C75H142O17P2,0,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC[C@H](O)COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3237,"cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1)",C75H140O17P2,0,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OC[C@@H](O)COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3238,"cardiolipin (1-16:0, 2-16:1, 3-16:0, 4-18:1)",C75H142O17P2,0,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC[C@H](O)COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3239,"cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1)",C75H140O17P2,0,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3240,"cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1)",C73H136O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3241,"cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1)",C73H134O17P2,0,CCCCCCC=CCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC(O)COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3242,"cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1)",C75H140O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3243,"cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1)",C75H138O17P2,0,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](O)COP(=O)(O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3244,"cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1)",C75H140O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3245,"cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1)",C75H138O17P2,0,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](O)COP(=O)(O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3246,"cardiolipin (1-18:0, 2-16:1, 3-16:0, 4-16:1)",C75H142O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3247,"cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-16:1)",C75H140O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3248,"cardiolipin (1-18:0, 2-16:1, 3-18:0, 4-16:1)",C77H146O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3249,"cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-16:1)",C77H144O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3250,"cardiolipin (1-18:0, 2-16:1, 3-16:0, 4-18:1)",C77H146O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3251,"cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-18:1)",C77H144O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3252,"cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1)",C75H140O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3253,"cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1)",C75H138O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3254,"cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1)",C77H144O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3255,"cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1)",C77H142O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3256,"cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-18:1)",C77H144O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3257,"cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1)",C77H142O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3258,"cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-16:1)",C75H142O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3259,"cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-16:1)",C75H140O17P2,0,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3260,"cardiolipin (1-16:0, 2-18:1, 3-18:0, 4-16:1)",C77H146O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3261,"cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-16:1)",C77H144O17P2,0,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OC[C@@H](O)COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3262,"cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-18:1)",C77H146O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3263,"cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-18:1)",C77H144O17P2,0,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3264,"cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-16:1)",C75H140O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3265,"cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-16:1)",C75H138O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3266,"cardiolipin (1-16:1, 2-18:1, 3-18:0, 4-16:1)",C77H144O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3267,"cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-16:1)",C77H142O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3268,"cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-18:1)",C77H144O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3269,"cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1)",C77H142O17P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3270,"monolysocardiolipin (2-16:1, 3-16:0, 4-16:1)",C57H108O16P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3271,palmitate,C16H31O2,-1,CCCCCCCCCCCCCCCC(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3272,"monolysocardiolipin (2-16:1, 3-16:1, 4-16:1)",C57H106O16P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3273,"monolysocardiolipin (2-16:1, 3-18:0, 4-16:1)",C59H112O16P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3274,"monolysocardiolipin (2-16:1, 3-18:1, 4-16:1)",C59H110O16P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3275,"monolysocardiolipin (2-16:1, 3-16:0, 4-18:1)",C59H112O16P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3276,"monolysocardiolipin (2-16:1, 3-16:1, 4-18:1)",C59H110O16P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3277,stearate,C18H35O2,-1,CCCCCCCCCCCCCCCCCC(=O)[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3278,"monolysocardiolipin (2-18:1, 3-16:0, 4-16:1)",C59H112O16P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3279,"monolysocardiolipin (2-18:1, 3-16:1, 4-16:1)",C59H110O16P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3280,"monolysocardiolipin (2-18:1, 3-18:0, 4-16:1)",C61H116O16P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3281,"monolysocardiolipin (2-18:1, 3-18:1, 4-16:1)",C61H114O16P2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
